OID_,Shape_Length,Shape_Area,Minority_use,Majority_use,N,BD,PR,BH,BF,BA,BFA,RS,BO,BP,BV,std_BH,std_BF,std_BA,std_BFA,std_RS,std_BO,std_BP,std_BV,SP,SP_Classification
740,513.4885536,14317.2275,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.142203345,0.450031068,8.848944925,3.164700981,6443.197176,2035.957645,37.51102101,-46.02573563,16.62968716,1.424129715,1.168049607,0.392016895,10.0203693,42.9193779,3.891126963,49.39007329,3.343694257,18.06925412,656.0891513,1
741,533.3443305,15081.7725,RESIDENTIAL ONLY,RESIDENTIAL ONLY,37,0.137197856,0.423986718,8.622794785,3.090330492,6394.471228,2069.186859,37.23610584,-28.47092421,17.39559008,1.65024187,1.607725792,0.528720725,20.76012594,68.32907861,2.477308044,58.47369666,6.107076321,23.89646189,659.4285437,1
742,525.0332465,13950,RESIDENTIAL ONLY,RESIDENTIAL ONLY,35,0.149011815,0.450669334,8.448666307,3.024386589,6286.837211,2078.714814,36.61027218,45.71097791,16.72361054,1.525356767,1.910570297,0.65897547,24.75586397,82.30156774,3.143642484,46.60231945,6.692333769,29.70397824,667.3691327,1
743,511.5002792,13089.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.153005913,0.504902861,9.234757917,3.299891166,6608.925998,2002.770893,38.57148018,24.27126713,16.43558681,1.599112666,1.45351255,0.510532296,17.53200038,65.70124887,3.938833314,75.31337727,4.846257615,23.11547293,651.7834495,0
744,481.2088888,11962.88,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.156038935,0.54520778,9.776371495,3.494049627,6522.255249,1866.67505,36.97697862,-51.64721783,16.25638042,1.603574112,0.886523764,0.294247952,9.86987666,43.34685695,1.107214586,62.40352863,2.802483989,15.80285834,665.5282708,2
745,306.8343503,5727.6183,RESIDENTIAL ONLY,RESIDENTIAL ONLY,12,0.143830754,0.399859864,7.784201794,2.780072069,2290.244672,823.8076565,41.06292985,-70.98066488,16.78097449,1.368585546,0.336950077,0.120339313,12.09861925,39.03616492,0.426879305,29.05699707,2.469412604,9.844886814,683.4452774,1
746,309.1317636,5451.425,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.11466933,0.386747988,9.324682807,3.372723941,2108.327652,625.11125,34.31813214,3.478302346,22.67623232,1.375792003,3.521443656,1.161025958,62.77791147,262.9708333,7.926561401,36.10221996,18.73101054,92.65204665,631.2331684,0
747,254.1651605,3718.0068,RESIDENTIAL ONLY,RESIDENTIAL ONLY,11,0.214048037,0.651363345,8.477769761,3.043070853,2421.773345,795.832058,32.69651004,-79.04756282,20.13020868,1.569534353,1.468263071,0.446395507,15.14546789,50.34141952,3.121880253,0.351812315,5.032180517,21.26878151,638.6893572,1
748,379.1913557,8795.857,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.288012845,1.590321567,15.46077004,5.521703585,13988.24109,2533.3198,35.14363164,-12.67016378,17.06249158,1.807016355,2.583032311,0.92251154,30.9290641,150.310843,2.819768661,48.59940676,6.467345238,29.46557703,670.2610244,1
750,401.0361898,9048.7925,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.381586346,2.246370815,16.48339453,5.886926616,20326.94338,3452.895665,30.20990523,-20.54988306,18.16051876,1.859222116,5.762839324,2.058156901,110.1537479,939.7665531,4.925747745,49.37596322,18.4360815,199.7285708,652.9380961,1
753,255.3454384,3565.1599,RESIDENTIAL ONLY,RESIDENTIAL ONLY,15,0.172642677,0.553850169,8.980356378,3.208072185,1974.564412,615.49875,29.66006835,7.289028754,24.61585926,1.670441102,2.958028257,1.054626797,62.98999111,246.5423213,9.436684123,0.487621646,21.6311871,95.04901466,713.3329533,0
754,393.9853509,9397.77575,RESIDENTIAL ONLY,UNCLASSIFIED,28,0.445687834,1.43099261,8.990102465,3.210750881,13448.14765,4188.474317,20.69485083,-3.538013315,19.02113433,1.044059739,2.24851198,0.803039993,324.0320266,937.7333233,8.655350756,45.56043782,31.86278289,89.97844049,702.191323,1
755,332.3609011,6941.65755,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.297590358,1.490934883,14.02806765,5.010024159,10349.55939,2065.770355,24.00179708,28.18790073,19.31959346,2.084854722,1.828022349,0.652865125,47.14016444,288.943894,8.134543702,5.637936447,11.72486097,81.8249719,690.12962,1
756,425.5319367,10909.86,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.202897192,0.856382857,11.77045595,4.220772368,9343.017074,2213.579955,34.94172378,-52.76348415,17.56748376,1.492639017,2.687743696,0.89541993,53.2429658,276.9076779,6.031214816,38.85484323,12.22236754,74.78197065,683.2088066,1
757,484.1292877,12194.075,RESIDENTIAL ONLY,RESIDENTIAL ONLY,21,0.142793808,0.463224999,9.083237061,3.244013236,5648.600379,1741.2384,37.04124519,-15.73780341,17.36666536,1.466435516,0.956285885,0.341530673,7.662202977,35.62932644,2.692242046,60.34417703,2.237054994,15.03435095,639.0589916,1
758,327.4428737,5946.98935,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.161877451,0.4582426,7.926238446,2.830799445,2725.163861,962.6834785,41.40321338,-5.768593944,17.23428498,1.40656556,0.53919686,0.192570307,17.26445604,51.741236,1.698657461,34.81499896,4.795750877,15.19737924,655.2291595,1
760,460.1038011,7388.99655,RESIDENTIAL ONLY,RESIDENTIAL ONLY,28,0.197170259,0.622096743,8.814162385,3.155124643,4596.670688,1456.890366,38.12406443,19.29686963,16.77594871,1.642153234,2.170208514,0.7530444,19.02930044,75.78493867,3.968310032,0.485723358,6.283198184,32.37565419,606.1937359,1
761,490.7411145,13792.6425,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.152157022,0.471476127,8.62157304,3.098615602,6502.901663,2098.647408,36.43918729,-39.835942,16.32438368,1.409450309,1.779882282,0.559682092,15.69255588,61.90070308,2.170661055,65.01887808,4.827707598,25.4517709,683.3063646,1
762,427.9555798,10484.2639,RESIDENTIAL ONLY,RESIDENTIAL ONLY,56,0.250464446,1.260608217,14.0926309,5.033082464,13216.54922,2625.93535,26.83608709,-25.57399658,22.09266868,2.493213166,1.110179752,0.396492769,48.45945741,257.2913722,5.259800301,48.66533163,14.36014589,80.03474104,728.5236807,2
763,499.8033782,14456,RESIDENTIAL ONLY,RESIDENTIAL ONLY,38,0.130873414,0.366587304,7.825612906,2.80108306,5299.386065,1891.906067,35.44504158,-41.16930819,16.39736354,1.516747376,1.674636714,0.575251265,22.03527407,90.14494992,2.336212243,46.19490372,5.791774134,31.7045688,686.3540398,1
764,502.6625092,8352.77595,RESIDENTIAL ONLY,RESIDENTIAL ONLY,40,0.318308375,1.05985533,9.296508983,3.329649528,8852.73411,2658.758537,31.66162125,19.34019063,19.81585853,1.574017627,2.143393575,0.733974708,27.48351352,106.2633303,3.772220671,7.246168031,8.352868393,41.54157,652.7283969,1
765,350.9120583,7954.07795,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,15,0.285073646,1.113608818,10.93789183,3.906389941,8857.731342,2267.497999,22.11215394,-14.19371441,19.39718098,1.361346476,3.460713466,1.235969095,41.59874393,211.5585271,9.92429265,46.94839317,8.99835607,59.92750265,734.2561084,1
766,337.8174842,6294.62135,RESIDENTIAL ONLY,RESIDENTIAL ONLY,40,0.344737474,1.586920505,12.68760488,4.531287458,9989.063692,2169.991861,26.75170818,-1.591760955,19.03206043,2.240558099,3.292691433,1.175961226,58.40643159,301.5526823,4.312059675,44.05504413,13.51224411,78.69380782,699.490829,1
767,181.061418,1760.02,RESIDENTIAL ONLY,RESIDENTIAL ONLY,4,0.165564577,0.465021073,7.86435747,2.808699097,818.4463891,291.396967,27.34507429,3.484234716,24.48296465,1.250223959,0.338435006,0.120869645,19.66108604,55.72938619,3.493157615,12.26918,7.162707192,21.14012393,704.2691885,1
769,355.0520119,6539.18635,RESIDENTIAL ONLY,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,3,0.027906859,0.089775511,9.007514245,3.216969373,587.058793,182.488151,36.67960111,-68.21419428,21.10841395,1.675140705,3.457192742,1.234711693,44.67153922,227.8441883,10.20423841,7.809072504,9.26280885,72.57477177,638.1161041,1
770,414.695486,10604.8804,RESIDENTIAL ONLY,RESIDENTIAL ONLY,22,0.130159844,0.380328637,8.18163384,2.922012086,4033.339712,1380.329581,42.51489122,-31.0315127,16.57332798,1.493153036,0.764580928,0.273064617,17.04949417,51.93496472,2.296148183,46.13498783,3.975051876,13.52935654,683.2641246,1
772,571.0771419,16501.1789,RESIDENTIAL ONLY,RESIDENTIAL ONLY,63,0.249039043,0.840385211,9.430251091,3.374511887,13867.34671,4109.437808,33.1932561,-34.40027783,19.90726144,1.693173516,2.494412223,0.871770766,28.30428791,122.2619728,5.768917141,37.92729216,9.932291021,50.96167035,658.8635982,1
773,597.8334165,16686.395,RETAIL ONLY,RESIDENTIAL ONLY,53,0.258259224,0.682220928,7.384943472,2.641613025,11383.80789,4309.415425,33.45078037,-52.90327621,22.01812917,1.289905795,1.60557995,0.560300564,30.72558713,114.5098706,5.204344479,31.21152683,8.487436724,37.62362509,673.7469569,1
774,555.9375979,13904,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.148794266,0.501800199,9.439302932,3.37244314,6977.029971,2068.835475,36.88446116,0.093421959,16.08321874,1.524789086,0.777175803,0.265585651,5.459100498,24.77322473,1.42074264,80.3549165,1.667263461,10.58959882,668.1834064,0
775,211.0519908,2545.93435,RESIDENTIAL ONLY,RESIDENTIAL ONLY,12,0.105393527,0.263138853,6.835604211,2.496726884,669.9342458,268.325,24.00046207,-37.86644359,21.23666527,1.942368843,4.139178462,1.414128472,39.59070138,161.3748753,20.43351591,36.00041831,15.23267727,75.47171106,625.3733058,1
776,446.0306076,11355.8195,RETAIL ONLY,RESIDENTIAL ONLY,43,0.266677783,0.815081675,8.553089091,3.056428862,9255.920383,3028.344772,32.30568351,13.99810966,21.17200259,1.598193986,1.516316126,0.53420098,38.50199146,106.2512715,5.197331558,57.55679045,8.647721747,30.17648296,642.6954866,1
777,438.6334603,11510.7775,UTILITIES,RESIDENTIAL ONLY,37,0.281369599,1.627348455,16.19427146,5.783668378,18732.04598,3238.782845,30.99958086,-15.94867509,16.91062733,1.887526842,4.374486075,1.562316455,55.73385819,412.3358447,6.587913496,43.98734954,12.38520846,110.0270984,702.6093115,1
778,455.3287465,11255.10545,RETAIL ONLY,RESIDENTIAL ONLY,37,0.309367343,1.118186676,10.11634615,3.614430232,12585.30895,3481.962067,28.59854396,-6.611333644,18.56282725,1.44895098,1.493748469,0.525959152,224.1388914,795.0402129,7.238701467,33.6759972,29.45091358,104.8092875,679.1022036,1
779,533.4368774,12035.885,COMMUNITY - RELIGIOUS,RESIDENTIAL ONLY,40,0.222875961,0.826593422,10.31914432,3.708759895,9948.783373,2682.50943,26.4785883,-2.95226595,22.54627402,1.143024462,3.624504284,1.241172144,362.5736841,1732.873425,8.58855966,25.21076823,51.89955598,264.219911,643.0255968,1
780,196.4814979,2091.9516,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.362505468,1.094584225,8.45459194,3.019497121,2289.81722,758.343894,35.79971555,20.34717146,22.55005551,1.621539271,0.232561298,0.083057607,12.73812617,40.38066768,2.572143561,4.270254284,4.469191574,15.36050119,579.250183,1
781,445.6709813,12015.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,34,0.125162992,0.391428423,8.742118606,3.127349527,4703.208217,1503.895929,36.29963039,-18.2962605,17.32198319,1.889668116,1.713345713,0.592439316,15.8122986,63.27576878,4.1112567,57.3244419,4.635061112,24.47912658,675.6350318,1
782,455.6858238,10858.96,RESIDENTIAL ONLY,RESIDENTIAL ONLY,40,0.216426188,0.56468537,7.264554408,2.60913607,6131.895847,2350.163319,35.23333632,29.75194304,19.2015165,1.276572694,2.062793063,0.700758231,41.2855304,114.3056014,5.169530426,69.92129824,12.28369126,41.73761776,663.2682187,1
783,397.4427676,8225.3975,RESIDENTIAL ONLY,RESIDENTIAL ONLY,26,0.258788978,0.630627553,6.796859912,2.436840854,5187.162301,2128.642212,34.99368904,-49.67304349,19.77186358,1.066647105,1.573340737,0.534146223,58.72260031,182.8037486,5.581786137,42.40470935,12.74862364,47.47005441,644.7574205,0
784,539.1416289,14626.985,RESIDENTIAL ONLY,RESIDENTIAL ONLY,31,0.135072152,0.381930932,7.917298944,2.827606766,5586.498013,1975.698341,33.93257971,-36.09029475,16.42652499,1.387123236,1.127827564,0.402795559,16.00451605,65.39472689,3.072788334,42.19847591,4.248210438,22.05155401,680.0246232,0
785,384.8795668,8774.85465,RESIDENTIAL ONLY,RESIDENTIAL ONLY,30,0.175151535,0.4637885,7.414195902,2.647927108,4069.676673,1536.929261,41.68685006,-13.88584966,16.808527,1.500052338,0.397731119,0.142046828,13.64016791,39.53763478,1.993611199,39.51044515,3.649029145,12.0140084,684.4733855,1
786,476.7741853,13991.7075,RESIDENTIAL ONLY,COMMUNITY - RELIGIOUS,25,0.21307132,0.947768905,12.44229709,4.44812989,13260.90529,2981.231582,41.65549006,13.0420098,23.97981881,1.326608918,4.559088895,1.617755328,369.4571206,2651.982073,8.088820065,48.69073368,60.02638252,460.0660486,613.1034161,1
787,286.8615216,5025.40015,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.152597243,0.438012574,8.037073224,2.870383294,2201.188453,766.862206,42.94461486,-51.39588036,16.754062,1.575239511,0.591422345,0.211222266,20.77554635,59.54748046,3.018946052,46.45617236,4.918253639,14.41917126,645.1129,1
788,386.0183108,9151.79195,RESIDENTIAL ONLY,RESIDENTIAL ONLY,27,0.198103968,0.68869178,9.712539318,3.476415874,6302.763886,1813.006303,32.91263895,-47.50128544,19.38318726,1.565750975,3.055118788,1.07205389,49.2213131,245.6836957,4.580380923,40.61362359,11.17064348,69.14702583,657.2224751,1
789,370.0739883,7037.97135,RESIDENTIAL ONLY,RECREATION AND LEISURE,9,0.196904155,0.592316559,8.422810405,3.008146573,4168.70697,1385.805803,33.16202606,50.91147454,20.20929977,0.960380277,1.086822416,0.388150863,349.4362174,905.8576543,5.982095874,61.42586654,51.25037981,123.8459792,655.0851416,1
790,483.9528914,13599.555,RESIDENTIAL ONLY,RESIDENTIAL ONLY,58,0.193288258,0.539582035,7.78069357,2.791592397,7338.075567,2628.634297,36.4432106,32.84308484,19.25823436,1.634813813,2.129223212,0.726742166,25.29838545,76.85916063,4.932881145,45.78183768,9.913203447,33.19660787,667.9446434,1
792,513.0397804,8669.4912,RESIDENTIAL ONLY,RESIDENTIAL ONLY,35,0.162295551,0.42001305,7.212433077,2.58795171,3641.299442,1407.019848,33.88317598,-11.52189649,18.05127549,1.403877565,2.957769375,1.036427628,61.92011331,297.8614662,8.87901245,33.81836157,14.72894268,83.12582741,635.4674177,2
793,493.1410357,9041.5563,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.179463308,0.646009689,10.07739131,3.599675587,5840.932978,1622.627607,35.95068003,-4.567144784,24.04397463,1.585465874,1.757456954,0.62493789,52.74813122,225.6497727,3.533567556,26.28787327,13.32170724,64.66682798,617.760731,1
794,423.8537797,9413.1025,RECREATION AND LEISURE,RESIDENTIAL ONLY,38,0.217635293,0.602215274,7.718611971,2.767084653,5668.714105,2048.623323,31.84833339,-50.4184103,18.81088388,1.404744527,2.469956865,0.859157826,57.18393843,258.6501791,6.974964751,41.53635445,13.25902962,70.13360343,671.3918647,1
796,483.1714411,12037.45,RESIDENTIAL ONLY,RESIDENTIAL ONLY,62,0.212337055,0.58273925,7.643290055,2.744406767,7014.69458,2555.996679,35.84675613,-52.56254167,19.66370284,1.67731263,2.151628249,0.7311563,21.46531167,72.95318408,5.600988526,41.02516654,8.541911341,32.52818226,664.2173027,1
797,463.6272476,11521.245,RESIDENTIAL ONLY,RESIDENTIAL ONLY,17,0.223305472,0.738419683,9.258954119,3.306769328,8507.514079,2572.75705,36.20605052,-3.328690617,18.07395578,1.13917688,0.281235711,0.100441325,17.11363565,61.99062776,0.941036616,35.66904635,3.845941683,14.9876257,665.0513152,1
798,462.4950883,11817.1309,RESIDENTIAL ONLY,RESIDENTIAL ONLY,48,0.174395048,0.473614713,7.509076904,2.715757794,5596.767062,2060.849115,36.15333837,13.00221594,19.02457224,1.59929022,2.56103432,0.841987889,21.40362946,80.77858816,7.099088396,37.57481544,7.886284936,38.47126119,648.1771457,1
799,318.849202,6179.775,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.191412081,0.608593107,8.887895337,3.179491608,3760.968468,1182.883595,34.84667366,-10.42185794,18.84958133,1.387553258,0.955658438,0.298805475,100.3788456,349.0391283,8.311462739,55.48957118,20.24171557,73.36301316,639.1383205,1
800,389.37189,9266.14545,RESIDENTIAL ONLY,RESIDENTIAL ONLY,23,0.216370042,0.767935604,9.931522553,3.549177099,7115.803003,2004.916283,37.4112552,11.79057028,20.8002716,1.689801751,1.249204855,0.432018441,15.07369624,67.49636662,4.137203575,28.12905611,5.342578948,24.04157835,648.9295751,0
801,287.3153513,4272.925,RESIDENTIAL ONLY,RESIDENTIAL ONLY,13,0.178293525,0.552051356,8.627233058,3.096306231,2358.874038,761.83486,39.12291327,-26.31800608,17.93440416,1.569493776,1.677033896,0.531369679,18.40186227,68.09111444,5.71781868,38.87107081,5.072653674,24.87493158,665.4206785,1
802,440.6210076,11904.5825,RESIDENTIAL ONLY,UNCLASSIFIED,26,0.125635456,0.344120188,7.605920877,2.739037201,4096.607163,1495.637646,29.15986776,-42.07400205,18.80957759,1.316035383,5.889737433,2.082927675,65.43732511,558.0959452,7.794987505,46.71421259,14.40546896,159.521005,708.0642207,1
803,360.3275879,7629.4244,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,13,0.23651291,1.477494507,17.44304513,6.246993033,11272.43264,1804.457365,37.11695506,-1.464057888,16.5771816,2.001944857,3.128116336,1.020526085,44.20973072,307.7429215,6.261687876,64.7384979,8.173377876,71.4934693,631.3279434,1
805,328.6634368,6986.3872,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.150825693,0.418886258,7.776404101,2.777287179,2926.501592,1053.72669,33.22580356,-31.92466276,16.59706785,1.518904457,0.264105974,0.094323562,1.556912563,8.009347392,0.895797685,37.83717241,0.337223647,3.338902699,704.1288533,2
806,458.1838725,12444.14,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.153493287,0.377702009,6.847299969,2.460707005,4700.176673,1910.091959,34.52376522,-27.09579765,18.6570248,1.21170372,1.946219934,0.65767761,28.12458729,75.22543419,5.779427643,48.06455683,8.865389373,32.03555572,670.8605028,1
808,443.2504227,9913.025,RESIDENTIAL ONLY,RESIDENTIAL ONLY,47,0.190579541,0.524633769,7.628207695,2.752833605,5200.707664,1889.219757,36.51320425,-7.257270999,18.46835635,1.626930861,2.357071243,0.773824073,20.01720481,72.52338057,6.254270898,36.96181127,7.332587347,33.75272583,653.7229353,0
809,408.3439153,9221.97,RESIDENTIAL ONLY,RESIDENTIAL ONLY,18,0.149030829,0.343188747,6.430521539,2.302803719,3164.876333,1374.357837,31.31072628,-7.640030042,19.4848418,0.999575842,1.375041723,0.471940727,47.65761556,106.1168017,6.558277075,58.45601095,12.37801043,33.29078955,680.4538673,2
811,528.6719034,15907,RESIDENTIAL ONLY,RESIDENTIAL ONLY,73,0.218597596,0.596160186,7.580397509,2.727203762,9483.120076,3477.231957,35.05898805,-8.527166873,20.19412682,1.565176267,1.994373213,0.656998931,23.29654029,78.11824817,5.484839722,50.44319997,8.634202106,35.05315319,666.167974,2
812,431.8565369,10580.66755,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,18,0.270432466,1.470699907,15.22731276,5.438325987,15560.98678,2861.356016,32.40148481,-23.3723123,20.31972947,1.675866861,3.092059175,1.104306848,167.1150208,1075.706787,2.097235281,44.06928384,26.94646461,183.4998914,705.7344514,0
813,440.4296231,9680.71895,GENERAL COMMERCIAL - MIXED USE,RESIDENTIAL ONLY,56,0.306782664,1.266175382,11.5563605,4.127271608,12257.48802,2969.876745,26.66319478,-3.278106331,19.39199865,1.984525506,2.500315977,0.892969992,68.8543256,407.9380612,4.735228865,35.31622083,16.13424989,106.4132825,749.0653972,1
816,491.7577212,12827.54,RESIDENTIAL ONLY,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,36,0.404647212,1.772427687,12.26450444,4.380180158,22735.88705,5190.628304,32.63365887,-28.17168569,21.24658754,1.44803327,4.15121691,1.482577468,198.3357748,866.4800201,7.04896732,44.62308454,35.27557152,154.7642051,630.6134038,2
817,469.066633,12071.6116,RESIDENTIAL ONLY,RESIDENTIAL ONLY,52,0.243280094,1.085408643,12.4923669,4.461559608,13102.63156,2936.78281,26.37587266,0.778277679,19.19074964,2.114418838,3.454740406,1.233835859,82.46447762,510.5544422,4.305710341,31.75284334,18.04291286,134.2024088,749.3873086,1
821,388.0936131,9622.2965,OFFICE ONLY,RESIDENTIAL ONLY,22,0.225169956,0.708705599,8.808453964,3.147425217,6819.375401,2166.65208,30.56771163,-21.60093653,19.51971169,1.242893428,1.702699615,0.601774572,144.8909983,434.6069407,3.219693631,43.99978976,25.42700762,83.15495446,671.4419801,1
822,488.4885064,11962.88,RESIDENTIAL ONLY,RESIDENTIAL ONLY,59,0.182761268,0.50698917,7.662397881,2.774051524,6065.050606,2186.351116,35.20700406,2.552568257,18.25305026,1.743352516,2.344970024,0.744236631,19.02889937,69.66875176,6.646821064,39.77728841,7.004537297,32.65652648,671.6516616,2
823,377.5624613,8471.525,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.181532524,0.474440257,7.317877202,2.613527572,4019.232498,1537.857317,33.00233223,-5.816212966,17.92821663,1.393302564,0.899076667,0.321098809,18.75161399,48.04568143,2.118569249,67.36808819,4.317019103,14.85176896,692.7300559,1
824,387.7165647,8206,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.164901296,0.49384601,8.368433137,2.994797637,4052.500355,1353.180031,38.34560202,-57.71674647,16.9858194,1.571584951,1.146513854,0.37437454,19.91733967,65.41635879,3.186155636,40.01675128,5.417601162,20.8551347,636.2202459,1
